Date,Time,Open,High,Low,Close,Volume
2024-01-08,07:25,4064.28,4065.00,4061.79,4064.39,1143
2024-01-08,07:30,4063.83,4065.95,4060.54,4062.21,1144
2024-01-08,07:35,4063.34,4065.70,4060.24,4061.48,1145
2024-01-08,07:40,4062.82,4063.70,4059.97,4062.43,1146
2024-01-08,07:45,4062.26,4065.64,4060.37,4063.70,1147
2024-01-08,07:50,4061.67,4066.06,4060.71,4063.62,1148
2024-01-08,07:55,4061.06,4062.88,4058.67,4061.72,1149
2024-01-08,08:00,4060.43,4062.16,4057.12,4059.20,1150
2024-01-08,08:05,4059.77,4062.26,4057.09,4057.78,1151
2024-01-08,08:10,4059.10,4060.52,4055.90,4058.18,1152
2024-01-08,08:15,4058.41,4060.91,4056.18,4059.41,1153
2024-01-08,08:20,4057.71,4062.21,4057.11,4059.71,1154
2024-01-08,08:25,4057.00,4059.82,4054.87,4058.16,1155
2024-01-08,08:30,4056.29,4057.53,4053.19,4055.54,1156
2024-01-08,08:35,4055.57,4058.03,4052.73,4053.60,1157
2024-01-08,08:40,4054.85,4056.73,4051.52,4053.47,1158
2024-01-08,08:45,4054.14,4055.58,4051.69,4054.61,1159
2024-01-08,08:50,4053.43,4057.71,4052.28,4055.32,1160
2024-01-08,08:55,4052.73,4056.37,4050.99,4054.30,1161
2024-01-08,09:00,4052.04,4052.74,4049.36,4051.85,1162
2024-01-08,09:05,4051.37,4053.65,4048.18,4049.59,1163
2024-01-08,09:10,4050.72,4052.95,4047.49,4048.99,1164
2024-01-08,09:15,4050.09,4050.67,4047.50,4050.00,1165
2024-01-08,09:20,4049.48,4053.24,4047.82,4051.11,1166
2024-01-08,09:25,4048.89,4053.10,4047.64,4050.75,1167
2024-01-08,09:30,4048.34,4049.58,4045.87,4048.71,1168
2024-01-08,09:35,4047.81,4049.77,4044.48,4046.36,1169
2024-01-08,09:40,4047.32,4049.76,4044.40,4045.38,1170
2024-01-08,09:45,4046.86,4048.00,4043.82,4046.22,1171
2024-01-08,09:50,4046.44,4049.43,4044.38,4047.69,1172
2024-01-08,09:55,4046.06,4050.54,4045.35,4048.05,1173
2024-01-08,10:00,4045.71,4048.02,4043.43,4046.62,1174
2024-01-08,10:05,4045.41,4046.93,4042.18,4044.40,1175
2024-01-08,10:10,4045.16,4047.65,4042.58,4043.16,1176
2024-01-08,10:15,4044.94,4046.59,4041.66,4043.80,1177
2024-01-08,10:20,4044.77,4046.79,4042.42,4045.53,1178
2024-01-08,10:25,4044.65,4049.09,4043.79,4046.62,1179
2024-01-08,10:30,4044.58,4047.81,4042.62,4045.94,1180
2024-01-08,10:35,4044.55,4045.54,4041.62,4044.06,1181
2024-01-08,10:40,4044.57,4046.96,4041.54,4042.67,1182
2024-01-08,10:45,4044.63,4046.69,4041.32,4043.08,1183
2024-01-08,10:50,4044.75,4045.67,4042.26,4044.96,1184
2024-01-08,10:55,4044.91,4048.99,4043.52,4046.70,1185
2024-01-08,11:00,4045.12,4049.06,4043.60,4046.84,1186
2024-01-08,11:05,4045.38,4046.02,4042.88,4045.45,1187
2024-01-08,11:10,4045.68,4047.82,4042.40,4044.04,1188
2024-01-08,11:15,4046.03,4048.37,4042.91,4044.18,1189
2024-01-08,11:20,4046.42,4047.27,4043.60,4046.06,1190
2024-01-08,11:25,4046.85,4050.28,4044.99,4048.32,1191
2024-01-08,11:30,4047.32,4051.70,4046.32,4049.26,1192
2024-01-08,11:35,4047.84,4049.59,4045.44,4048.46,1193
2024-01-08,11:40,4048.39,4050.15,4045.08,4047.13,1194
2024-01-08,11:45,4048.98,4051.46,4046.27,4046.99,1195
2024-01-08,11:50,4049.60,4050.99,4046.42,4048.71,1196
2024-01-08,11:55,4050.25,4052.81,4048.04,4051.28,1197
2024-01-08,12:00,4050.93,4055.43,4050.37,4052.93,1198
2024-01-08,12:05,4051.64,4054.41,4049.49,4052.78,1199
2024-01-08,12:10,4052.38,4053.65,4049.26,4051.60,1200
2024-01-08,12:15,4053.14,4055.61,4050.32,4051.16,1201
2024-01-08,12:20,4053.91,4055.76,4050.59,4052.56,1202
2024-01-08,12:25,4054.70,4056.22,4052.27,4055.21,1203
2024-01-08,12:30,4055.51,4059.82,4054.39,4057.41,1204
2024-01-08,12:35,4056.33,4059.92,4054.56,4057.88,1205
2024-01-08,12:40,4057.15,4057.88,4054.44,4056.92,1206
2024-01-08,12:45,4057.98,4060.28,4054.81,4056.19,1207
2024-01-08,12:50,4058.82,4061.03,4055.57,4057.11,1208
2024-01-08,12:55,4059.65,4060.20,4057.10,4059.60,1209
2024-01-08,13:00,4060.48,4064.28,4058.85,4062.13,1210
2024-01-08,13:05,4061.30,4065.48,4060.01,4063.14,1211
2024-01-08,13:10,4062.11,4063.28,4059.64,4062.44,1212
2024-01-08,13:15,4062.91,4064.88,4059.58,4061.43,1213
2024-01-08,13:20,4063.69,4066.12,4060.74,4061.75,1214
2024-01-08,13:25,4064.45,4065.56,4061.43,4063.84,1215
2024-01-08,13:30,4065.19,4068.24,4063.15,4066.46,1216
2024-01-08,13:35,4065.90,4070.38,4065.16,4067.89,1217
2024-01-08,13:40,4066.59,4068.84,4064.29,4067.46,1218
2024-01-08,13:45,4067.25,4068.79,4064.00,4066.21,1219
2024-01-08,13:50,4067.87,4070.37,4065.33,4065.87,1220
2024-01-08,13:55,4068.46,4070.08,4065.19,4067.35,1221
2024-01-08,14:00,4069.01,4071.10,4066.68,4069.81,1222
2024-01-08,14:05,4069.53,4073.97,4068.70,4071.50,1223
2024-01-08,14:10,4070.00,4073.18,4068.01,4071.34,1224
2024-01-08,14:15,4070.42,4071.45,4067.47,4069.90,1225
2024-01-08,14:20,4070.80,4073.21,4067.79,4068.89,1226
2024-01-08,14:25,4071.13,4073.17,4067.82,4069.60,1227
2024-01-08,14:30,4071.42,4072.41,4068.93,4071.66,1228
2024-01-08,14:35,4071.65,4075.75,4070.28,4073.45,1229
2024-01-08,14:40,4071.83,4075.73,4070.28,4073.53,1230
2024-01-08,14:45,4071.95,4072.53,4069.46,4071.99,1231
2024-01-08,14:50,4072.03,4074.19,4068.75,4070.36,1232
2024-01-08,14:55,4072.05,4074.38,4068.91,4070.21,1233
2024-01-08,15:00,4072.01,4072.83,4069.22,4071.69,1234
2024-01-08,15:05,4071.92,4075.40,4070.08,4073.41,1235
2024-01-08,15:10,4071.77,4076.13,4070.74,4073.70,1236
2024-01-08,15:15,4071.57,4073.25,4069.16,4072.16,1237
2024-01-08,15:20,4071.31,4073.09,4067.99,4070.02,1238
2024-01-08,15:25,4070.99,4073.48,4068.25,4069.01,1239
2024-01-08,15:30,4070.62,4071.98,4067.46,4069.77,1240
2024-01-08,15:35,4070.20,4072.82,4068.00,4071.26,1241
2024-01-08,15:40,4069.72,4074.22,4069.20,4071.72,1242
2024-01-08,15:45,4069.19,4071.90,4067.02,4070.30,1243
2024-01-08,15:50,4068.61,4069.92,4065.47,4067.80,1244
2024-01-08,15:55,4067.98,4070.46,4065.20,4066.01,1245
2024-01-08,16:00,4067.30,4069.13,4063.98,4065.98,1246
2024-01-08,16:05,4066.58,4068.16,4064.15,4067.12,1247
2024-01-08,16:10,4065.81,4070.14,4064.73,4067.72,1248
2024-01-08,16:15,4065.00,4068.55,4063.20,4066.52,1249
2024-01-08,16:20,4064.14,4064.91,4061.40,4063.88,1250
2024-01-08,16:25,4063.25,4065.56,4060.09,4061.44,1251
2024-01-08,16:30,4062.33,4064.52,4059.07,4060.63,1252
2024-01-08,16:35,4061.37,4061.88,4058.85,4061.35,1253
2024-01-08,16:40,4060.37,4064.22,4058.78,4062.05,1254
2024-01-08,16:45,4059.35,4063.50,4058.04,4061.18,1255
2024-01-08,16:50,4058.31,4059.41,4055.83,4058.61,1256
2024-01-08,16:55,4057.24,4059.24,4053.92,4055.74,1257
2024-01-08,17:00,4056.15,4058.57,4053.18,4054.23,1258
2024-01-08,17:05,4055.04,4056.12,4052.05,4054.47,1259
2024-01-08,17:10,4053.92,4057.03,4051.90,4055.22,1260
2024-01-08,17:15,4052.79,4057.25,4052.02,4054.77,1261
2024-01-08,17:20,4051.65,4053.83,4049.34,4052.49,1262
2024-01-08,17:25,4050.51,4052.08,4047.25,4049.44,1263
2024-01-08,17:30,4049.36,4051.86,4046.86,4047.36,1264
2024-01-08,17:35,4048.22,4049.81,4044.95,4047.13,1265
2024-01-08,17:40,4047.08,4049.23,4044.76,4047.90,1266
2024-01-08,17:45,4045.95,4050.41,4045.16,4047.93,1267
2024-01-08,17:50,4044.83,4047.95,4042.82,4046.14,1268
2024-01-08,17:55,4043.72,4044.78,4040.74,4043.16,1269
2024-01-08,18:00,4042.62,4045.04,4039.64,4040.71,1270
2024-01-08,18:05,4041.55,4043.56,4038.23,4040.04,1271
2024-01-08,18:10,4040.50,4041.56,4038.02,4040.78,1272
2024-01-08,18:15,4039.47,4043.61,4038.14,4041.29,1273
2024-01-08,18:20,4038.47,4042.33,4036.89,4040.15,1274
2024-01-08,18:25,4037.50,4038.00,4035.00,4037.50,1275
2024-01-08,18:30,4036.56,4038.74,4033.29,4034.87,1276
2024-01-08,18:35,4035.65,4037.97,4032.50,4033.83,1277
2024-01-08,18:40,4034.78,4035.56,4032.02,4034.50,1278
2024-01-08,18:45,4033.95,4037.47,4032.14,4035.46,1279
2024-01-08,18:50,4033.15,4037.49,4032.09,4035.07,1280
2024-01-08,18:55,4032.40,4034.02,4029.98,4032.96,1281
2024-01-08,19:00,4031.69,4033.51,4028.37,4030.38,1282
2024-01-08,19:05,4031.03,4033.51,4028.26,4029.05,1283
2024-01-08,19:10,4030.41,4031.73,4027.26,4029.59,1284
2024-01-08,19:15,4029.84,4032.51,4027.66,4030.93,1285
2024-01-08,19:20,4029.31,4033.81,4028.80,4031.31,1286
2024-01-08,19:25,4028.84,4031.48,4026.65,4029.91,1287
2024-01-08,19:30,4028.41,4029.75,4025.25,4027.57,1288
2024-01-08,19:35,4028.03,4030.51,4025.27,4026.05,1289
2024-01-08,19:40,4027.70,4029.50,4024.38,4026.39,1290
2024-01-08,19:45,4027.41,4029.07,4025.00,4027.99,1291
2024-01-08,19:50,4027.18,4031.53,4026.13,4029.10,1292
2024-01-08,19:55,4026.99,4030.50,4025.17,4028.50,1293
2024-01-08,20:00,4026.86,4027.66,4024.08,4026.56,1294
2024-01-08,20:05,4026.77,4029.09,4023.62,4024.94,1295
2024-01-08,20:10,4026.72,4028.89,4023.45,4025.05,1296
2024-01-08,20:15,4026.72,4027.26,4024.22,4026.74,1297
2024-01-08,20:20,4026.76,4030.65,4025.20,4028.46,1298
2024-01-08,20:25,4026.85,4030.97,4025.50,4028.66,1299
2024-01-08,20:30,4026.98,4028.01,4024.49,4027.24,1300
2024-01-08,20:35,4027.14,4029.17,4023.82,4025.62,1301
2024-01-08,20:40,4027.35,4029.76,4024.35,4025.43,1302
2024-01-08,20:45,4027.58,4028.62,4024.62,4027.04,1303
2024-01-08,20:50,4027.85,4031.01,4025.86,4029.18,1304
2024-01-08,20:55,4028.15,4032.61,4027.35,4030.13,1305
2024-01-08,21:00,4028.48,4030.60,4026.15,4029.29,1306
2024-01-08,21:05,4028.84,4030.44,4025.57,4027.74,1307
2024-01-08,21:10,4029.22,4031.72,4026.69,4027.22,1308
2024-01-08,21:15,4029.62,4031.18,4026.36,4028.56,1309
2024-01-08,21:20,4030.04,4032.25,4027.73,4030.89,1310
2024-01-08,21:25,4030.47,4034.93,4029.71,4032.45,1311
2024-01-08,21:30,4030.91,4033.99,4028.88,4032.20,1312
2024-01-08,21:35,4031.37,4032.46,4028.36,4030.77,1313
2024-01-08,21:40,4031.83,4034.25,4028.86,4029.90,1314
2024-01-08,21:45,4032.29,4034.28,4028.96,4030.80,1315
2024-01-08,21:50,4032.75,4033.89,4030.28,4033.07,1316
2024-01-08,21:55,4033.21,4037.38,4031.91,4035.05,1317
2024-01-08,22:00,4033.67,4037.49,4032.06,4035.33,1318
2024-01-08,22:05,4034.11,4034.65,4031.58,4034.08,1319
2024-01-08,22:10,4034.55,4036.75,4031.30,4032.85,1320
2024-01-08,22:15,4034.97,4037.27,4031.80,4033.16,1321
2024-01-08,22:20,4035.37,4036.12,4032.64,4035.12,1322
2024-01-08,22:25,4035.75,4039.33,4033.97,4037.29,1323
2024-01-08,22:30,4036.11,4040.43,4035.01,4038.02,1324
2024-01-08,22:35,4036.44,4037.99,4034.01,4036.97,1325
2024-01-08,22:40,4036.75,4038.59,4033.42,4035.41,1326
2024-01-08,22:45,4037.02,4039.49,4034.22,4035.05,1327
2024-01-08,22:50,4037.26,4038.55,4034.13,4036.47,1328
2024-01-08,22:55,4037.46,4040.20,4035.30,4038.58,1329
2024-01-08,23:00,4037.63,4042.12,4037.08,4039.63,1330
2024-01-08,23:05,4037.75,4040.34,4035.54,4038.79,1331
2024-01-08,23:10,4037.83,4039.21,4034.66,4036.96,1332
2024-01-08,23:15,4037.87,4040.36,4035.15,4035.89,1333
2024-01-08,23:20,4037.86,4039.64,4034.55,4036.59,1334
2024-01-08,23:25,4037.81,4039.53,4035.40,4038.42,1335
2024-01-08,23:30,4037.71,4042.07,4036.69,4039.64,1336
2024-01-08,23:35,4037.55,4041.01,4035.71,4039.03,1337
2024-01-08,23:40,4037.35,4038.19,4034.54,4037.02,1338
2024-01-08,23:45,4037.10,4039.44,4033.97,4035.26,1339
2024-01-08,23:50,4036.79,4038.94,4033.51,4035.13,1340
2024-01-08,23:55,4036.43,4037.03,4033.93,4036.48,1341
2024-01-09,00:00,4036.01,4039.94,4034.48,4037.73,1342
2024-01-09,00:05,4035.55,4039.64,4034.17,4037.34,1343
2024-01-09,00:10,4035.03,4035.99,4032.54,4035.26,1344
2024-01-09,00:15,4034.45,4036.50,4031.14,4032.91,1345
2024-01-09,00:20,4033.83,4036.23,4030.81,4031.93,1346
2024-01-09,00:25,4033.15,4034.16,4030.21,4032.64,1347
2024-01-09,00:30,4032.42,4035.63,4030.45,4033.77,1348
2024-01-09,00:35,4031.64,4036.08,4030.80,4033.61,1349
2024-01-09,00:40,4030.81,4032.86,4028.47,4031.59,1350
2024-01-09,00:45,4029.93,4031.57,4026.65,4028.80,1351
2024-01-09,00:50,4029.01,4031.51,4026.45,4027.01,1352
2024-01-09,00:55,4028.04,4029.57,4024.80,4027.01,1353
2024-01-09,01:00,4027.03,4029.30,4024.74,4027.92,1354
2024-01-09,01:05,4025.97,4030.45,4025.25,4027.96,1355
2024-01-09,01:10,4024.88,4027.90,4022.83,4026.14,1356
2024-01-09,01:15,4023.75,4024.87,4020.72,4023.12,1357
2024-01-09,01:20,4022.58,4025.02,4019.65,4020.64,1358
2024-01-09,01:25,4021.38,4023.35,4018.05,4019.91,1359
2024-01-09,01:30,4020.15,4021.36,4017.68,4020.50,1360
2024-01-09,01:35,4018.89,4023.09,4017.63,4020.74,1361
2024-01-09,01:40,4017.61,4021.40,4015.97,4019.25,1362
2024-01-09,01:45,4016.31,4016.88,4013.74,4016.23,1363
2024-01-09,01:50,4014.98,4017.20,4011.74,4013.26,1364
2024-01-09,01:55,4013.64,4015.93,4010.46,4011.85,1365
2024-01-09,02:00,4012.29,4013.00,4009.59,4012.07,1366
2024-01-09,02:05,4010.92,4014.54,4009.17,4012.48,1367
2024-01-09,02:10,4009.55,4013.84,4008.41,4011.45,1368
2024-01-09,02:15,4008.17,4009.65,4005.73,4008.66,1369
2024-01-09,02:20,4006.79,4008.66,4003.47,4005.43,1370
2024-01-09,02:25,4005.42,4007.89,4002.59,4003.45,1371
2024-01-09,02:30,4004.05,4005.31,4000.94,4003.29,1372
2024-01-09,02:35,4002.68,4005.48,4000.55,4003.83,1373
2024-01-09,02:40,4001.33,4005.83,4000.75,4003.33,1374
2024-01-09,02:45,3999.99,4002.52,3997.77,4001.01,1375
2024-01-09,02:50,3998.67,4000.08,3995.48,3997.77,1376
2024-01-09,02:55,3997.37,3999.86,3994.68,3995.38,1377
2024-01-09,03:00,3996.09,3997.84,3992.78,3994.84,1378
2024-01-09,03:05,3994.84,3996.62,3992.44,3995.48,1379
2024-01-09,03:10,3993.61,3997.99,3992.63,3995.55,1380
2024-01-09,03:15,3992.41,3995.82,3990.54,3993.87,1381
2024-01-09,03:20,3991.25,3992.12,3988.42,3990.88,1382
2024-01-09,03:25,3990.12,3992.48,3987.02,3988.27,1383
2024-01-09,03:30,3989.03,3991.17,3985.75,3987.40,1384
2024-01-09,03:35,3987.98,3988.66,3985.49,3988.07,1385
2024-01-09,03:40,3986.98,3990.93,3985.47,3988.70,1386
2024-01-09,03:45,3986.01,3990.07,3984.60,3987.79,1387
2024-01-09,03:50,3985.09,3985.98,3982.60,3985.28,1388
2024-01-09,03:55,3984.21,3986.28,3980.91,3982.64,1389
2024-01-09,04:00,3983.39,3985.78,3980.35,3981.50,1390
2024-01-09,04:05,3982.61,3983.58,3979.69,3982.14,1391
2024-01-09,04:10,3981.88,3985.14,3979.94,3983.26,1392
2024-01-09,04:15,3981.21,3985.63,3980.33,3983.17,1393
2024-01-09,04:20,3980.58,3982.57,3978.22,3981.32,1394
2024-01-09,04:25,3980.01,3981.67,3976.72,3978.85,1395
2024-01-09,04:30,3979.49,3981.98,3976.89,3977.49,1396
2024-01-09,04:35,3979.02,3980.51,3975.79,3978.02,1397
2024-01-09,04:40,3978.60,3980.94,3976.32,3979.52,1398
2024-01-09,04:45,3978.23,3982.72,3977.55,3980.23,1399
2024-01-09,04:50,3977.92,3980.88,3975.85,3979.15,1400
2024-01-09,04:55,3977.66,3978.82,3974.61,3977.00,1401
2024-01-09,05:00,3977.45,3979.89,3974.54,3975.50,1402
2024-01-09,05:05,3977.28,3979.22,3973.95,3975.84,1403
2024-01-09,05:10,3977.17,3978.44,3974.71,3977.56,1404
2024-01-09,05:15,3977.10,3981.32,3975.87,3978.96,1405
2024-01-09,05:20,3977.08,3980.82,3975.41,3978.70,1406
2024-01-09,05:25,3977.10,3977.70,3974.49,3976.99,1407
2024-01-09,05:30,3977.16,3979.40,3973.93,3975.42,1408
2024-01-09,05:35,3977.26,3979.54,3974.06,3975.49,1409
2024-01-09,05:40,3977.41,3978.08,3974.74,3977.23,1410
2024-01-09,05:45,3977.58,3981.25,3975.86,3979.16,1411
2024-01-09,05:50,3977.79,3982.06,3976.63,3979.68,1412
2024-01-09,05:55,3978.04,3979.45,3975.59,3978.49,1413
2024-01-09,06:00,3978.31,3980.20,3974.98,3976.92,1414
2024-01-09,06:05,3978.61,3981.07,3975.75,3976.65,1415
2024-01-09,06:10,3978.93,3980.15,3975.84,3978.20,1416
2024-01-09,06:15,3979.27,3982.12,3977.15,3980.45,1417
2024-01-09,06:20,3979.63,3984.12,3979.01,3981.63,1418
2024-01-09,06:25,3980.01,3982.47,3977.76,3980.99,1419
2024-01-09,06:30,3980.39,3981.83,3977.19,3979.46,1420
2024-01-09,06:35,3980.79,3983.28,3978.13,3978.80,1421
2024-01-09,06:40,3981.19,3982.91,3977.89,3979.98,1422
2024-01-09,06:45,3981.60,3983.45,3979.22,3982.28,1423
2024-01-09,06:50,3982.01,3986.40,3981.06,3983.96,1424
2024-01-09,06:55,3982.41,3985.77,3980.51,3983.84,1425
2024-01-09,07:00,3982.81,3983.71,3979.95,3982.40,1426
2024-01-09,07:05,3983.20,3985.56,3980.11,3981.33,1427
2024-01-09,07:10,3983.58,3985.69,3980.28,3981.96,1428
2024-01-09,07:15,3983.94,3984.69,3981.44,3984.06,1429
2024-01-09,07:20,3984.28,3988.28,3982.81,3986.03,1430
2024-01-09,07:25,3984.61,3988.64,3983.17,3986.37,1431
2024-01-09,07:30,3984.91,3985.73,3982.42,3985.07,1432
2024-01-09,07:35,3985.19,3987.28,3981.89,3983.60,1433
2024-01-09,07:40,3985.44,3987.82,3982.37,3983.56,1434
2024-01-09,07:45,3985.66,3986.60,3982.77,3985.22,1435
2024-01-09,07:50,3985.84,3989.15,3983.92,3987.25,1436
2024-01-09,07:55,3985.99,3990.41,3985.08,3987.95,1437
2024-01-09,08:00,3986.11,3988.03,3983.74,3986.82,1438
2024-01-09,08:05,3986.18,3987.87,3982.89,3984.99,1439
2024-01-09,08:10,3986.22,3988.71,3983.59,3984.22,1440
2024-01-09,08:15,3986.21,3987.68,3982.99,3985.24,1441
2024-01-09,08:20,3986.16,3988.56,3983.90,3987.11,1442
2024-01-09,08:25,3986.06,3990.55,3985.41,3988.05,1443
2024-01-09,08:30,3985.92,3988.82,3983.82,3987.12,1444
2024-01-09,08:35,3985.72,3986.92,3982.66,3985.03,1445
2024-01-09,08:40,3985.49,3987.94,3982.60,3983.53,1446
2024-01-09,08:45,3985.20,3987.11,3981.87,3983.78,1447
2024-01-09,08:50,3984.86,3986.20,3982.41,3985.28,1448
2024-01-09,08:55,3984.47,3988.72,3983.27,3986.35,1449
2024-01-09,09:00,3984.04,3987.74,3982.34,3985.64,1450
2024-01-09,09:05,3983.55,3984.19,3980.91,3983.41,1451
2024-01-09,09:10,3983.01,3985.27,3979.80,3981.26,1452
2024-01-09,09:15,3982.43,3984.68,3979.21,3980.67,1453
2024-01-09,09:20,3981.80,3982.44,3979.16,3981.65,1454
2024-01-09,09:25,3981.11,3984.82,3979.42,3982.72,1455
2024-01-09,09:30,3980.39,3984.63,3979.18,3982.26,1456
2024-01-09,09:35,3979.61,3980.96,3977.16,3980.03,1457
2024-01-09,09:40,3978.80,3980.71,3975.47,3977.38,1458
2024-01-09,09:45,3977.93,3980.39,3975.05,3975.98,1459
2024-01-09,09:50,3977.03,3978.22,3973.96,3976.34,1460
2024-01-09,09:55,3976.09,3979.00,3973.99,3977.29,1461
2024-01-09,10:00,3975.11,3979.60,3974.46,3977.10,1462
2024-01-09,10:05,3974.10,3976.50,3971.84,3975.05,1463
2024-01-09,10:10,3973.05,3974.51,3969.83,3972.08,1464
2024-01-09,10:15,3971.97,3974.46,3969.34,3969.97,1465
2024-01-09,10:20,3970.86,3972.55,3967.56,3969.67,1466
2024-01-09,10:25,3969.72,3971.64,3967.35,3970.43,1467
2024-01-09,10:30,3968.56,3972.98,3967.65,3970.52,1468
2024-01-09,10:35,3967.38,3970.69,3965.46,3968.79,1469
2024-01-09,10:40,3966.19,3967.12,3963.29,3965.75,1470
2024-01-09,10:45,3964.97,3967.35,3961.91,3963.09,1471
2024-01-09,10:50,3963.75,3965.84,3960.44,3962.15,1472
2024-01-09,10:55,3962.51,3963.33,3960.02,3962.67,1473
2024-01-09,11:00,3961.27,3965.29,3959.82,3963.03,1474
2024-01-09,11:05,3960.02,3964.01,3958.55,3961.77,1475
2024-01-09,11:10,3958.78,3959.52,3956.28,3958.90,1476
2024-01-09,11:15,3957.53,3959.65,3954.24,3955.92,1477
2024-01-09,11:20,3956.29,3958.66,3953.21,3954.43,1478
2024-01-09,11:25,3955.07,3955.97,3952.20,3954.66,1479
2024-01-09,11:30,3953.85,3957.21,3951.95,3955.28,1480
2024-01-09,11:35,3952.65,3957.05,3951.70,3954.60,1481
2024-01-09,11:40,3951.46,3953.32,3949.08,3952.14,1482
2024-01-09,11:45,3950.30,3952.02,3946.99,3949.08,1483
2024-01-09,11:50,3949.16,3951.65,3946.50,3947.17,1484
2024-01-09,11:55,3948.05,3949.48,3944.84,3947.11,1485
2024-01-09,12:00,3946.96,3949.43,3944.72,3947.94,1486
2024-01-09,12:05,3945.91,3950.40,3945.29,3947.91,1487
2024-01-09,12:10,3944.89,3947.74,3942.77,3946.07,1488
2024-01-09,12:15,3943.91,3945.14,3940.82,3943.18,1489
2024-01-09,12:20,3942.97,3945.43,3940.11,3941.01,1490
2024-01-09,12:25,3942.07,3943.96,3938.74,3940.67,1491
2024-01-09,12:30,3941.21,3942.62,3938.76,3941.66,1492
2024-01-09,12:35,3940.39,3944.66,3939.23,3942.28,1493
2024-01-09,12:40,3939.63,3943.29,3937.90,3941.21,1494
2024-01-09,12:45,3938.91,3939.59,3936.24,3938.73,1495
2024-01-09,12:50,3938.24,3940.51,3935.04,3936.47,1496
2024-01-09,12:55,3937.62,3939.86,3934.40,3935.89,1497
2024-01-09,13:00,3937.06,3937.67,3934.46,3936.95,1498
2024-01-09,13:05,3936.55,3940.30,3934.88,3938.17,1499
